46: $GPGSV,3,3,12,22,01,091,,23,23,214,26,31,32,103,32,32,78,084,30*71
47: $GPGSV,3,1,12,01,71,200,16,03,60,273,37,04,47,159,33,11,47,194,33*78
47: $GPGSV,3,2,12,12,05,016,20,14,24,051,31,17,29,305,34,19,29,226,33*74
47: $GPGSV,3,3,12,22,01,091,,23,23,214,27,31,32,103,32,32,78,084,30*70
48: $GPGSV,3,1,12,01,71,200,18,03,60,273,37,04,47,159,32,11,47,194,33*77
48: $GPGSV,3,2,12,12,05,016,20,14,24,051,32,17,29,305,35,19,29,226,29*7D
48: $GPGSV,3,3,12,22,01,091,,23,23,214,26,31,32,103,33,32,78,084,30*70
48: $GPGSV,3,1,12,01,71,200,20,03,60,273,38,04,47,159,32,11,47,194,29*78
49: $GPGSV,3,2,12,12,05,016,18,14,24,051,32,17,29,305,34,19,29,226,29*77
49: $GPGSV,3,3,12,22,01,091,,23,23,214,25,31,32,103,32,32,78,084,30*72
49: $GPGSV,3,1,12,01,71,200,21,03,60,273,38,04,47,159,32,11,47,194,30*71
49: $GPGSV,3,2,12,12,05,016,18,14,24,051,32,17,29,305,33,19,29,226,29*70
50: $GPGSV,3,3,12,22,01,091,,23,23,214,25,31,32,103,32,32,78,084,30*72
50: $GPGSV,3,1,12,01,71,200,20,03,60,273,38,04,47,159,34,11,47,194,33*75
50: $GPGSV,3,2,12,12,05,016,18,14,24,051,33,17,29,305,33,19,29,226,31*78
51: $GPGSV,3,3,12,22,01,091,,23,23,214,24,31,32,103,32,32,78,084,30*73
51: $GPGSV,3,1,12,01,71,200,20,03,60,273,38,04,47,159,34,11,47,194,31*77
51: $GPGSV,3,2,12,12,05,016,20,14,24,051,33,17,29,305,33,19,29,226,31*73
51: $GPGSV,3,3,12,22,01,091,,23,23,214,24,31,32,103,30,32,78,084,30*71
52: $GPGSV,3,1,12,01,71,200,20,03,60,273,38,04,47,159,34,11,47,194,31*77
52: $GPGSV,3,2,12,12,05,016,20,14,24,051,30,17,29,305,33,19,29,226,34*75
52: $GPGSV,3,3,12,22,01,091,,23,23,214,22,31,32,103,29,32,78,084,30*7F
53: $GPGSV,3,1,12,01,71,200,21,03,60,273,38,04,47,159,33,11,46,194,31*70
53: $GPGSV,3,2,12,12,05,016,21,14,24,051,34,17,29,305,36,19,29,226,33*72
53: $GPGSV,3,3,12,22,01,091,,23,23,214,22,31,32,103,29,32,78,084,29*77
54: $GPGSV,3,1,12,01,71,200,20,03,60,273,37,04,47,159,32,11,46,194,30*7E
54: $GPGSV,3,2,12,12,05,016,21,14,24,051,32,17,29,305,34,19,29,226,30*75
54: $GPGSV,3,3,12,22,01,091,,23,23,214,25,31,32,103,30,32,78,084,29*78
55: $GPGSV,3,1,12,01,71,200,19,03,60,273,38,04,47,159,34,11,46,194,31*7C
55: $GPGSV,3,2,12,12,05,016,21,14,24,051,33,17,29,305,34,19,29,226,33*77
55: $GPGSV,3,3,12,22,01,091,,23,23,214,25,31,32,103,30,32,78,084,29*78
56: $GPGSV,3,1,12,01,71,200,19,03,60,273,38,04,47,159,34,11,46,194,31*7C
56: $GPGSV,3,2,12,12,05,016,20,14,24,051,22,17,29,305,32,19,29,226,33*70
56: $GPGSV,3,3,12,22,01,091,,23,23,214,23,31,32,103,30,32,78,084,28*7F
57: $GPGSV,3,1,12,01,71,200,19,03,60,273,40,04,47,159,34,11,46,194,31*73
57: $GPGSV,3,2,12,12,05,016,19,14,24,051,30,17,29,305,33,19,29,226,32*79
57: $GPGSV,3,3,12,22,01,091,,23,23,214,24,31,32,103,30,32,78,084,28*78
58: $GPGSV,3,1,12,01,71,200,20,03,60,273,38,04,47,159,32,11,46,194,31*70
58: $GPGSV,3,2,12,12,05,016,18,14,24,051,31,17,29,305,34,19,29,226,32*7E
58: $GPGSV,3,3,12,22,01,091,,23,23,214,23,31,32,103,30,32,78,084,28*7F
59: $GPGSV,3,1,12,01,71,200,21,03,60,273,39,04,47,159,35,11,46,194,34*72
59: $GPGSV,3,2,12,12,05,016,18,14,24,051,31,17,29,304,34,19,29,226,30*7D
59: $GPGSV,3,3,12,22,01,091,,23,23,214,24,31,32,103,30,32,78,084,29*79
60: $GPGSV,3,1,12,01,71,200,21,03,60,273,39,04,47,159,35,11,46,194,32*74
60: $GPGSV,3,2,12,12,05,016,20,14,24,051,32,17,29,304,33,19,29,226,32*70
60: $GPGSV,3,3,12,22,01,091,,23,23,214,24,31,32,103,30,32,78,084,28*78
61: $GPGSV,3,1,12,01,71,200,20,03,60,273,39,04,47,159,34,11,46,194,32*74
61: $GPGSV,3,2,12,12,05,016,21,14,24,051,32,17,29,304,33,19,29,226,32*71
61: $GPGSV,3,3,12,22,01,091,,23,23,214,22,31,32,103,29,32,78,084,28*76
61: $GPGSV,3,1,12,01,71,200,20,03,60,273,38,04,47,159,34,11,46,194,32*75
62: $GPGSV,3,2,12,12,05,016,20,14,24,051,28,17,29,304,33,19,29,226,33*7A
62: $GPGSV,3,3,12,22,01,091,,23,23,214,20,31,32,103,28,32,78,084,28*75
62: $GPGSV,3,1,12,01,71,200,20,03,60,273,39,04,47,159,35,11,46,194,31*76
63: $GPGSV,3,2,12,12,05,016,22,14,24,051,32,17,29,304,33,19,29,226,33*73
63: $GPGSV,3,3,12,22,01,091,,23,23,214,21,31,32,103,28,32,78,084,28*74
63: $GPGSV,3,1,12,01,71,200,21,03,60,273,39,04,47,159,35,11,46,194,32*74
63: $GPGSV,3,2,12,12,05,016,22,14,24,051,32,17,29,304,29,19,29,226,33*78
64: $GPGSV,3,3,12,22,00,091,,23,23,214,29,31,32,103,29,32,78,084,27*73
64: $GPGSV,3,1,12,01,71,200,21,03,60,273,39,04,47,159,35,11,46,194,32*74
64: $GPGSV,3,2,12,12,05,016,21,14,24,051,31,17,29,304,31,19,29,226,31*73
65: $GPGSV,3,3,12,22,00,091,,23,24,214,28,31,32,103,29,32,78,084,27*75
65: $GPGSV,3,1,12,01,71,200,21,03,60,273,38,04,47,159,35,11,46,194,31*76
65: $GPGSV,3,2,12,12,05,016,20,14,24,051,31,17,29,304,32,19,29,226,33*73
66: $GPGSV,3,3,12,22,00,091,,23,24,214,28,31,32,103,28,32,78,084,26*75
66: $GPGSV,3,1,12,01,71,200,21,03,60,273,39,04,47,159,35,11,46,194,31*77
66: $GPGSV,3,2,12,12,05,016,21,14,24,051,31,17,29,304,31,19,29,226,33*71
66: $GPGSV,3,3,12,22,00,091,,23,24,214,28,31,32,103,28,32,78,084,26*75
67: $GPGSV,3,1,12,01,71,200,21,03,60,273,39,04,47,159,34,11,46,194,31*76
67: $GPGSV,3,2,12,12,05,016,22,14,24,051,31,17,29,304,31,19,29,226,32*73
67: $GPGSV,3,3,12,22,00,091,,23,24,214,13,31,32,103,28,32,78,084,25*7E
68: $GPGSV,3,1,12,01,71,200,20,03,60,273,39,04,47,159,33,11,46,194,32*73
68: $GPGSV,3,2,12,12,05,016,23,14,24,051,26,17,29,304,33,19,29,226,32*76
68: $GPGSV,3,3,12,22,00,091,,23,24,214,24,31,32,103,28,32,78,084,26*79
69: $GPGSV,3,1,12,01,71,200,20,03,60,273,39,04,47,159,33,11,46,194,32*73
69: $GPGSV,3,2,12,12,05,016,24,14,24,051,27,17,29,304,33,19,29,226,32*70
69: $GPGSV,3,3,12,22,00,091,,23,24,214,19,31,32,103,29,32,78,084,26*76
70: $GPGSV,3,1,12,01,71,200,19,03,60,273,39,04,47,159,37,11,46,194,31*7E
70: $GPGSV,3,2,12,12,05,016,24,14,24,051,28,17,29,304,32,19,29,226,32*7E
70: $GPGSV,3,3,12,22,00,091,,23,24,214,28,31,32,103,29,32,78,084,26*74
71: $GPGSV,3,1,12,01,71,200,20,03,60,273,39,04,47,159,33,11,46,194,31*70
71: $GPGSV,3,2,12,12,05,016,23,14,24,051,28,17,29,304,30,19,29,226,32*7B
71: $GPGSV,3,3,12,22,00,091,,23,24,214,25,31,32,103,29,32,78,084,27*78
72: $GPGSV,3,1,12,01,71,200,20,03,60,273,39,04,47,159,33,11,46,194,29*79
72: $GPGSV,3,2,12,12,05,016,24,14,24,051,28,17,29,304,31,19,29,226,31*7E
72: $GPGSV,3,3,12,22,00,091,,23,24,214,27,31,32,103,28,32,78,084,27*7B
73: $GPGSV,3,1,12,01,71,200,21,03,60,273,39,04,47,159,36,11,46,194,22*76
73: $GPGSV,3,2,12,12,05,016,23,14,24,051,28,17,29,304,31,19,29,226,31*79
