244: $GPGLL,5351.53245,N,02729.10896,E,110234.00,A,A*63
246: $GPGLL,5351.53195,N,02729.10879,E,110235.00,A,A*6D
248: $GPGLL,5351.53154,N,02729.10859,E,110236.00,A,A*61
250: $GPGLL,5351.53134,N,02729.10872,E,110237.00,A,A*6F
252: $GPGLL,5351.53092,N,02729.10844,E,110238.00,A,A*68
254: $GPGLL,5351.53068,N,02729.10830,E,110239.00,A,A*6F
256: $GPGLL,5351.53066,N,02729.10834,E,110240.00,A,A*6B
258: $GPGLL,5351.53074,N,02729.10861,E,110241.00,A,A*69
260: $GPGLL,5351.53062,N,02729.10867,E,110242.00,A,A*6B
262: $GPGLL,5351.53129,N,02729.10918,E,110243.00,A,A*6D
264: $GPGLL,5351.53178,N,02729.10956,E,110244.00,A,A*64
266: $GPGLL,5351.53236,N,02729.11004,E,110245.00,A,A*63
268: $GPGLL,5351.53332,N,02729.11072,E,110246.00,A,A*64
270: $GPGLL,5351.53405,N,02729.11129,E,110247.00,A,A*69
272: $GPGLL,5351.53502,N,02729.11181,E,110248.00,A,A*62
274: $GPGLL,5351.53561,N,02729.11227,E,110249.00,A,A*69
276: $GPGLL,5351.53633,N,02729.11284,E,110250.00,A,A*6C
278: $GPGLL,5351.53674,N,02729.11316,E,110251.00,A,A*64
280: $GPGLL,5351.53776,N,02729.11410,E,110252.00,A,A*65
282: $GPGLL,5351.53878,N,02729.11488,E,110253.00,A,A*64
284: $GPGLL,5351.53781,N,02729.11427,E,110254.00,A,A*6F
286: $GPGLL,5351.53819,N,02729.11450,E,110255.00,A,A*60
288: $GPGLL,5351.53834,N,02729.11456,E,110256.00,A,A*6A
290: $GPGLL,5351.53839,N,02729.11441,E,110257.00,A,A*60
292: $GPGLL,5351.53840,N,02729.11420,E,110258.00,A,A*66
294: $GPGLL,5351.53673,N,02729.11541,E,110259.00,A,A*6F
296: $GPGLL,5351.53489,N,02729.11421,E,110300.00,A,A*62
298: $GPGLL,5351.53375,N,02729.11356,E,110301.00,A,A*60
300: $GPGLL,5351.53290,N,02729.11342,E,110302.00,A,A*6C
302: $GPGLL,5351.53245,N,02729.11324,E,110303.00,A,A*65
304: $GPGLL,5351.53206,N,02729.11352,E,110304.00,A,A*64
306: $GPGLL,5351.53170,N,02729.11337,E,110305.00,A,A*64
308: $GPGLL,5351.53132,N,02729.11298,E,110306.00,A,A*65
310: $GPGLL,5351.53113,N,02729.11262,E,110307.00,A,A*62
312: $GPGLL,5351.53085,N,02729.11237,E,110308.00,A,A*63
314: $GPGLL,5351.53034,N,02729.11202,E,110309.00,A,A*6E
316: $GPGLL,5351.52985,N,02729.11155,E,110310.00,A,A*65
318: $GPGLL,5351.52937,N,02729.11099,E,110311.00,A,A*6C
320: $GPGLL,5351.52890,N,02729.11053,E,110312.00,A,A*65
322: $GPGLL,5351.52901,N,02729.11046,E,110313.00,A,A*69
324: $GPGLL,5351.52876,N,02729.11022,E,110314.00,A,A*6D
326: $GPGLL,5351.52859,N,02729.10996,E,110315.00,A,A*66
328: $GPGLL,5351.52849,N,02729.10982,E,110316.00,A,A*61
330: $GPGLL,5351.52839,N,02729.10968,E,110317.00,A,A*63
332: $GPGLL,5351.52831,N,02729.10952,E,110318.00,A,A*6D
334: $GPGLL,5351.52850,N,02729.10968,E,110319.00,A,A*62
336: $GPGLL,5351.52817,N,02729.10933,E,110320.00,A,A*65
338: $GPGLL,5351.52857,N,02729.10934,E,110321.00,A,A*67
340: $GPGLL,5351.52910,N,02729.10949,E,110322.00,A,A*6C
342: $GPGLL,5351.53289,N,02729.10944,E,110323.00,A,A*6A
344: $GPGLL,5351.53448,N,02729.10922,E,110324.00,A,A*66
346: $GPGLL,5351.53567,N,02729.10972,E,110325.00,A,A*6E
348: $GPGLL,5351.53647,N,02729.11033,E,110326.00,A,A*61
350: $GPGLL,5351.53672,N,02729.11026,E,110327.00,A,A*62
352: $GPGLL,5351.53601,N,02729.11066,E,110328.00,A,A*6D
354: $GPGLL,5351.53524,N,02729.11100,E,110329.00,A,A*69
356: $GPGLL,5351.53474,N,02729.11093,E,110330.00,A,A*6E
358: $GPGLL,5351.53406,N,02729.11066,E,110331.00,A,A*60
360: $GPGLL,5351.53344,N,02729.11028,E,110332.00,A,A*68
362: $GPGLL,5351.53269,N,02729.10993,E,110333.00,A,A*6F
364: $GPGLL,5351.53193,N,02729.10964,E,110334.00,A,A*66
366: $GPGLL,5351.53135,N,02729.10947,E,110335.00,A,A*6A
368: $GPGLL,5351.53069,N,02729.10923,E,110336.00,A,A*63
370: $GPGLL,5351.53003,N,02729.10881,E,110337.00,A,A*67
372: $GPGLL,5351.52947,N,02729.10858,E,110338.00,A,A*64
374: $GPGLL,5351.52896,N,02729.10849,E,110339.00,A,A*68
376: $GPGLL,5351.52841,N,02729.10842,E,110338.00,A,A*68
378: $GPGLL,5351.52780,N,02729.10817,E,110339.00,A,A*6B
380: $GPGLL,5351.52731,N,02729.10817,E,110340.00,A,A*6F
382: $GPGLL,5351.52703,N,02729.10840,E,110341.00,A,A*6D
384: $GPGLL,5351.52675,N,02729.10862,E,110342.00,A,A*6E
386: $GPGLL,5351.52639,N,02729.10869,E,110343.00,A,A*6C
388: $GPGLL,5351.52602,N,02729.10866,E,110344.00,A,A*6C
390: $GPGLL,5351.52567,N,02729.10863,E,110345.00,A,A*68
392: $GPGLL,5351.52543,N,02729.10871,E,110346.00,A,A*6E
394: $GPGLL,5351.52509,N,02729.10863,E,110347.00,A,A*62
396: $GPGLL,5351.52474,N,02729.10847,E,110348.00,A,A*60
398: $GPGLL,5351.52442,N,02729.10836,E,110349.00,A,A*62
400: $GPGLL,5351.52392,N,02729.10825,E,110350.00,A,A*62
402: $GPGLL,5351.52348,N,02729.10811,E,110351.00,A,A*63
404: $GPGLL,5351.52307,N,02729.10778,E,110352.00,A,A*6B
406: $GPGLL,5351.52293,N,02729.10755,E,110353.00,A,A*69
408: $GPGLL,5351.52316,N,02729.10762,E,110354.00,A,A*66
410: $GPGLL,5351.52357,N,02729.10801,E,110355.00,A,A*68
412: $GPGLL,5351.52381,N,02729.10837,E,110356.00,A,A*65
414: $GPGLL,5351.52497,N,02729.11229,E,110357.00,A,A*60
416: $GPGLL,5351.52270,N,02729.11059,E,110358.00,A,A*65
418: $GPGLL,5351.52049,N,02729.10935,E,110359.00,A,A*6E
420: $GPGLL,5351.51880,N,02729.10818,E,110400.00,A,A*65
422: $GPGLL,5351.51787,N,02729.10754,E,110401.00,A,A*6B
424: $GPGLL,5351.51802,N,02729.10780,E,110402.00,A,A*63
426: $GPGLL,5351.51852,N,02729.10828,E,110403.00,A,A*6A
428: $GPGLL,5351.51907,N,02729.10868,E,110404.00,A,A*68
430: $GPGLL,5351.51803,N,02729.10809,E,110405.00,A,A*6B
432: $GPGLL,5351.51769,N,02729.10794,E,110406.00,A,A*60
434: $GPGLL,5351.51656,N,02729.10724,E,110407.00,A,A*67
436: $GPGLL,5351.51625,N,02729.10718,E,110408.00,A,A*63
438: $GPGLL,5351.51636,N,02729.10725,E,110409.00,A,A*6E
440: $GPGLL,5351.51605,N,02729.10682,E,110410.00,A,A*6A
442: $GPGLL,5351.51549,N,02729.10636,E,110411.00,A,A*6F
444: $GPGLL,5351.51534,N,02729.10611,E,110412.00,A,A*63
446: $GPGLL,5351.51512,N,02729.10579,E,110413.00,A,A*6B
448: $GPGLL,5351.51498,N,02729.10556,E,110414.00,A,A*62
450: $GPGLL,5351.51468,N,02729.10519,E,110415.00,A,A*67
452: $GPGLL,5351.51459,N,02729.10511,E,110416.00,A,A*6E
454: $GPGLL,5351.51450,N,02729.10510,E,110417.00,A,A*67
456: $GPGLL,5351.51437,N,02729.10515,E,110418.00,A,A*6C
458: $GPGLL,5351.51418,N,02729.10503,E,110419.00,A,A*67
460: $GPGLL,5351.51403,N,02729.10492,E,110420.00,A,A*6E
462: $GPGLL,5351.51396,N,02729.10491,E,110421.00,A,A*67
464: $GPGLL,5351.51386,N,02729.10492,E,110422.00,A,A*66
466: $GPGLL,5351.51377,N,02729.10488,E,110423.00,A,A*62
468: $GPGLL,5351.51366,N,02729.10483,E,110424.00,A,A*6E
470: $GPGLL,5351.51364,N,02729.10485,E,110425.00,A,A*6B
472: $GPGLL,5351.51378,N,02729.10500,E,110426.00,A,A*69
474: $GPGLL,5351.51379,N,02729.10494,E,110427.00,A,A*65
476: $GPGLL,5351.51386,N,02729.10494,E,110428.00,A,A*6A
478: $GPGLL,5351.51398,N,02729.10507,E,110429.00,A,A*6F
480: $GPGLL,5351.51408,N,02729.10514,E,110430.00,A,A*6B
482: $GPGLL,5351.51428,N,02729.10536,E,110431.00,A,A*68
484: $GPGLL,5351.51429,N,02729.10542,E,110432.00,A,A*69
486: $GPGLL,5351.51411,N,02729.10536,E,110433.00,A,A*60
488: $GPGLL,5351.51412,N,02729.10546,E,110434.00,A,A*63
490: $GPGLL,5351.51404,N,02729.10562,E,110435.00,A,A*63
492: $GPGLL,5351.51407,N,02729.10581,E,110436.00,A,A*6E
494: $GPGLL,5351.51391,N,02729.10577,E,110437.00,A,A*6E
496: $GPGLL,5351.51367,N,02729.10565,E,110438.00,A,A*6B
498: $GPGLL,5351.51350,N,02729.10568,E,110439.00,A,A*63
500: $GPGLL,5351.51327,N,02729.10556,E,110440.00,A,A*60
502: $GPGLL,5351.51301,N,02729.10543,E,110441.00,A,A*61
504: $GPGLL,5351.51274,N,02729.10523,E,110442.00,A,A*67
506: $GPGLL,5351.51249,N,02729.10500,E,110443.00,A,A*69
508: $GPGLL,5351.51227,N,02729.10497,E,110444.00,A,A*69
510: $GPGLL,5351.51201,N,02729.10492,E,110445.00,A,A*69
512: $GPGLL,5351.51164,N,02729.10461,E,110446.00,A,A*66
514: $GPGLL,5351.51138,N,02729.10449,E,110447.00,A,A*64
516: $GPGLL,5351.51102,N,02729.10423,E,110448.00,A,A*6E
518: $GPGLL,5351.51082,N,02729.10415,E,110449.00,A,A*63
520: $GPGLL,5351.51051,N,02729.10395,E,110450.00,A,A*6A
522: $GPGLL,5351.51018,N,02729.10384,E,110451.00,A,A*66
524: $GPGLL,5351.51001,N,02729.10380,E,110452.00,A,A*69
526: $GPGLL,5351.51006,N,02729.10404,E,110453.00,A,A*64
528: $GPGLL,5351.50990,N,02729.10400,E,110454.00,A,A*60
530: $GPGLL,5351.50980,N,02729.10396,E,110455.00,A,A*68
532: $GPGLL,5351.50979,N,02729.10397,E,110456.00,A,A*6C
534: $GPGLL,5351.50982,N,02729.10404,E,110457.00,A,A*64
536: $GPGLL,5351.50974,N,02729.10399,E,110458.00,A,A*61
538: $GPGLL,5351.50941,N,02729.10366,E,110459.00,A,A*66
540: $GPGLL,5351.50921,N,02729.10346,E,110500.00,A,A*6F
542: $GPGLL,5351.50910,N,02729.10335,E,110501.00,A,A*68
544: $GPGLL,5351.50889,N,02729.10322,E,110502.00,A,A*6C
546: $GPGLL,5351.50864,N,02729.10311,E,110503.00,A,A*6E
548: $GPGLL,5351.50870,N,02729.10325,E,110504.00,A,A*6B
550: $GPGLL,5351.50893,N,02729.10354,E,110505.00,A,A*61
552: $GPGLL,5351.50909,N,02729.10379,E,110506.00,A,A*6F
554: $GPGLL,5351.50930,N,02729.10399,E,110507.00,A,A*6A
556: $GPGLL,5351.50900,N,02729.10372,E,110508.00,A,A*63
558: $GPGLL,5351.50925,N,02729.10393,E,110509.00,A,A*6A
560: $GPGLL,5351.50928,N,02729.10408,E,110510.00,A,A*6A
562: $GPGLL,5351.50910,N,02729.10407,E,110511.00,A,A*6F
564: $GPGLL,5351.50874,N,02729.10391,E,110512.00,A,A*67
566: $GPGLL,5351.50868,N,02729.10388,E,110513.00,A,A*63
568: $GPGLL,5351.50869,N,02729.10390,E,110514.00,A,A*6C
570: $GPGLL,5351.50882,N,02729.10409,E,110515.00,A,A*6F
572: $GPGLL,5351.50885,N,02729.10415,E,110516.00,A,A*66
574: $GPGLL,5351.50880,N,02729.10404,E,110517.00,A,A*62
576: $GPGLL,5351.50896,N,02729.10416,E,110518.00,A,A*69
578: $GPGLL,5351.50920,N,02729.10440,E,110519.00,A,A*67
580: $GPGLL,5351.50948,N,02729.10463,E,110520.00,A,A*62
582: $GPGLL,5351.50958,N,02729.10467,E,110521.00,A,A*66
584: $GPGLL,5351.50963,N,02729.10472,E,110522.00,A,A*69
586: $GPGLL,5351.50984,N,02729.10503,E,110523.00,A,A*66
588: $GPGLL,5351.51001,N,02729.10522,E,110524.00,A,A*67
590: $GPGLL,5351.51025,N,02729.10560,E,110525.00,A,A*66
592: $GPGLL,5351.51028,N,02729.10567,E,110526.00,A,A*6F
594: $GPGLL,5351.51030,N,02729.10569,E,110527.00,A,A*69
596: $GPGLL,5351.51029,N,02729.10570,E,110528.00,A,A*66
598: $GPGLL,5351.51017,N,02729.10552,E,110529.00,A,A*6A
600: $GPGLL,5351.51003,N,02729.10544,E,110530.00,A,A*60
602: $GPGLL,5351.50976,N,02729.10521,E,110531.00,A,A*68
604: $GPGLL,5351.50959,N,02729.10505,E,110532.00,A,A*60
606: $GPGLL,5351.50949,N,02729.10504,E,110533.00,A,A*61
608: $GPGLL,5351.50918,N,02729.10476,E,110534.00,A,A*66
610: $GPGLL,5351.50886,N,02729.10450,E,110535.00,A,A*65
612: $GPGLL,5351.50861,N,02729.10435,E,110536.00,A,A*6C
614: $GPGLL,5351.50822,N,02729.10405,E,110537.00,A,A*69
616: $GPGLL,5351.50796,N,02729.10383,E,110538.00,A,A*6F
618: $GPGLL,5351.50781,N,02729.10365,E,110539.00,A,A*60
620: $GPGLL,5351.50774,N,02729.10363,E,110540.00,A,A*62
622: $GPGLL,5351.50778,N,02729.10377,E,110541.00,A,A*6A
624: $GPGLL,5351.50799,N,02729.10413,E,110542.00,A,A*63
626: $GPGLL,5351.50791,N,02729.10417,E,110543.00,A,A*6E
628: $GPGLL,5351.50789,N,02729.10425,E,110544.00,A,A*61
630: $GPGLL,5351.50795,N,02729.10439,E,110545.00,A,A*60
