587: $GPVTG,,T,,M,0.422,N,0.781,K,A*29
589: $GPVTG,,T,,M,0.265,N,0.491,K,A*2E
591: $GPVTG,,T,,M,0.351,N,0.650,K,A*27
593: $GPVTG,,T,,M,0.724,N,1.340,K,A*24
595: $GPVTG,,T,,M,1.289,N,2.388,K,A*20
597: $GPVTG,,T,,M,0.863,N,1.599,K,A*2A
599: $GPVTG,,T,,M,0.238,N,0.440,K,A*2A
601: $GPVTG,,T,,M,0.538,N,0.996,K,A*2B
603: $GPVTG,,T,,M,1.392,N,2.578,K,A*22
605: $GPVTG,,T,,M,0.911,N,1.687,K,A*22
607: $GPVTG,,T,,M,0.168,N,0.310,K,A*2E
609: $GPVTG,,T,,M,0.210,N,0.390,K,A*2A
611: $GPVTG,,T,,M,1.553,N,2.876,K,A*2A
613: $GPVTG,186.15,T,,M,2.684,N,4.971,K,A*35
615: $GPVTG,,T,,M,1.826,N,3.382,K,A*24
617: $GPVTG,,T,,M,1.194,N,2.211,K,A*2E
619: $GPVTG,198.90,T,,M,2.070,N,3.834,K,A*3D
621: $GPVTG,210.76,T,,M,2.892,N,5.356,K,A*3B
623: $GPVTG,,T,,M,1.706,N,3.159,K,A*2D
625: $GPVTG,,T,,M,0.974,N,1.803,K,A*23
627: $GPVTG,,T,,M,0.873,N,1.618,K,A*21
629: $GPVTG,,T,,M,1.359,N,2.517,K,A*2C
631: $GPVTG,,T,,M,1.468,N,2.719,K,A*25
633: $GPVTG,,T,,M,0.232,N,0.430,K,A*27
635: $GPVTG,,T,,M,0.852,N,1.578,K,A*27
637: $GPVTG,,T,,M,0.201,N,0.372,K,A*26
639: $GPVTG,,T,,M,0.672,N,1.245,K,A*22
641: $GPVTG,,T,,M,0.168,N,0.311,K,A*2F
643: $GPVTG,,T,,M,0.912,N,1.688,K,A*2E
645: $GPVTG,,T,,M,0.683,N,1.265,K,A*2E
647: $GPVTG,,T,,M,0.378,N,0.700,K,A*28
649: $GPVTG,,T,,M,0.202,N,0.374,K,A*23
651: $GPVTG,,T,,M,0.173,N,0.320,K,A*27
653: $GPVTG,,T,,M,0.471,N,0.872,K,A*2C
655: $GPVTG,,T,,M,0.378,N,0.700,K,A*28
657: $GPVTG,,T,,M,0.861,N,1.594,K,A*25
659: $GPVTG,,T,,M,0.227,N,0.420,K,A*22
661: $GPVTG,,T,,M,0.896,N,1.659,K,A*2F
663: $GPVTG,,T,,M,0.626,N,1.160,K,A*27
665: $GPVTG,,T,,M,0.387,N,0.716,K,A*2F
667: $GPVTG,,T,,M,0.526,N,0.974,K,A*28
669: $GPVTG,,T,,M,0.538,N,0.997,K,A*2A
671: $GPVTG,,T,,M,0.912,N,1.689,K,A*2F
673: $GPVTG,,T,,M,0.214,N,0.396,K,A*28
675: $GPVTG,,T,,M,0.672,N,1.245,K,A*22
677: $GPVTG,,T,,M,0.242,N,0.449,K,A*2E
679: $GPVTG,,T,,M,0.558,N,1.034,K,A*2D
681: $GPVTG,,T,,M,0.492,N,0.911,K,A*25
683: $GPVTG,,T,,M,0.810,N,1.501,K,A*2F
685: $GPVTG,,T,,M,0.329,N,0.609,K,A*24
687: $GPVTG,,T,,M,0.511,N,0.946,K,A*2D
689: $GPVTG,,T,,M,0.030,N,0.056,K,A*23
691: $GPVTG,,T,,M,1.229,N,2.276,K,A*2A
693: $GPVTG,,T,,M,1.506,N,2.788,K,A*24
695: $GPVTG,,T,,M,0.202,N,0.375,K,A*22
697: $GPVTG,,T,,M,0.430,N,0.797,K,A*2D
699: $GPVTG,,T,,M,0.999,N,1.851,K,A*27
701: $GPVTG,,T,,M,1.417,N,2.624,K,A*22
703: $GPVTG,,T,,M,0.285,N,0.528,K,A*23
705: $GPVTG,,T,,M,1.507,N,2.791,K,A*2D
707: $GPVTG,,T,,M,1.140,N,2.111,K,A*24
709: $GPVTG,,T,,M,0.221,N,0.410,K,A*27
711: $GPVTG,,T,,M,0.216,N,0.399,K,A*25
713: $GPVTG,,T,,M,0.657,N,1.216,K,A*23
715: $GPVTG,,T,,M,0.733,N,1.358,K,A*2B
717: $GPVTG,,T,,M,0.180,N,0.333,K,A*29
719: $GPVTG,,T,,M,0.685,N,1.269,K,A*24
721: $GPVTG,,T,,M,0.124,N,0.230,K,A*25
723: $GPVTG,,T,,M,0.200,N,0.370,K,A*25
725: $GPVTG,,T,,M,0.632,N,1.170,K,A*23
727: $GPVTG,,T,,M,0.954,N,1.766,K,A*2D
729: $GPVTG,,T,,M,0.312,N,0.579,K,A*28
731: $GPVTG,,T,,M,0.736,N,1.363,K,A*26
733: $GPVTG,,T,,M,0.247,N,0.457,K,A*24
735: $GPVTG,,T,,M,0.990,N,1.833,K,A*2A
737: $GPVTG,,T,,M,0.836,N,1.548,K,A*26
739: $GPVTG,,T,,M,0.717,N,1.328,K,A*2A
741: $GPVTG,,T,,M,1.409,N,2.609,K,A*22
743: $GPVTG,,T,,M,0.113,N,0.209,K,A*2B
745: $GPVTG,,T,,M,1.074,N,1.989,K,A*28
747: $GPVTG,,T,,M,0.436,N,0.808,K,A*22
749: $GPVTG,,T,,M,0.487,N,0.902,K,A*23
751: $GPVTG,,T,,M,0.221,N,0.409,K,A*2F
753: $GPVTG,,T,,M,0.288,N,0.533,K,A*24
755: $GPVTG,,T,,M,0.453,N,0.840,K,A*2D
757: $GPVTG,,T,,M,1.167,N,2.162,K,A*25
759: $GPVTG,,T,,M,0.923,N,1.710,K,A*2C
761: $GPVTG,,T,,M,0.065,N,0.120,K,A*23
763: $GPVTG,,T,,M,0.191,N,0.354,K,A*28
765: $GPVTG,,T,,M,1.052,N,1.949,K,A*20
767: $GPVTG,,T,,M,1.502,N,2.783,K,A*2B
769: $GPVTG,,T,,M,0.451,N,0.835,K,A*2D
771: $GPVTG,,T,,M,0.876,N,1.623,K,A*2C
773: $GPVTG,,T,,M,1.291,N,2.391,K,A*21
775: $GPVTG,,T,,M,0.331,N,0.614,K,A*21
777: $GPVTG,,T,,M,0.124,N,0.230,K,A*25
779: $GPVTG,,T,,M,0.568,N,1.051,K,A*2D
781: $GPVTG,,T,,M,0.572,N,1.058,K,A*2F
783: $GPVTG,,T,,M,1.288,N,2.386,K,A*2F
785: $GPVTG,,T,,M,2.504,N,4.638,K,A*29
787: $GPVTG,,T,,M,1.370,N,2.538,K,A*2A
789: $GPVTG,,T,,M,0.322,N,0.597,K,A*2B
791: $GPVTG,,T,,M,0.626,N,1.159,K,A*2D
793: $GPVTG,,T,,M,0.966,N,1.789,K,A*2D
795: $GPVTG,,T,,M,0.171,N,0.317,K,A*21
797: $GPVTG,,T,,M,0.328,N,0.608,K,A*24
799: $GPVTG,,T,,M,0.246,N,0.455,K,A*27
801: $GPVTG,,T,,M,1.091,N,2.020,K,A*2A
803: $GPVTG,,T,,M,1.301,N,2.409,K,A*2F
805: $GPVTG,,T,,M,0.219,N,0.406,K,A*2B
807: $GPVTG,,T,,M,1.100,N,2.037,K,A*25
809: $GPVTG,,T,,M,0.148,N,0.274,K,A*2F
811: $GPVTG,,T,,M,0.639,N,1.184,K,A*23
813: $GPVTG,,T,,M,0.370,N,0.684,K,A*2D
815: $GPVTG,,T,,M,0.399,N,0.739,K,A*2D
817: $GPVTG,,T,,M,0.177,N,0.328,K,A*2B
819: $GPVTG,,T,,M,0.524,N,0.971,K,A*2F
821: $GPVTG,,T,,M,0.346,N,0.641,K,A*21
823: $GPVTG,,T,,M,0.670,N,1.241,K,A*24
825: $GPVTG,,T,,M,1.423,N,2.636,K,A*26
827: $GPVTG,,T,,M,0.266,N,0.493,K,A*2F
829: $GPVTG,,T,,M,0.538,N,0.996,K,A*2B
831: $GPVTG,,T,,M,0.170,N,0.315,K,A*22
833: $GPVTG,,T,,M,0.970,N,1.797,K,A*25
835: $GPVTG,,T,,M,0.854,N,1.581,K,A*27
837: $GPVTG,,T,,M,0.308,N,0.571,K,A*2B
